 time            v(D_latch)      v(D_latch_bar)  v(Aout)         v(sh_pos)       v(sh_neg)      
 1.80325188e-05 -6.36549351e-05  1.79999791e+00  9.58608004e-01  9.67077074e-01  9.67077077e-01 
 1.80525188e-05  6.31291373e-05  1.80000193e+00  9.58622477e-01  9.67077062e-01  9.67077058e-01 
 1.80725188e-05 -6.17195723e-05  1.79999796e+00  9.58609318e-01  9.67077026e-01  9.67077029e-01 
 1.80925188e-05  6.12231825e-05  1.80000184e+00  9.58623338e-01  9.67077014e-01  9.67077011e-01 
 1.81125188e-05 -5.98429193e-05  1.79999801e+00  9.58610624e-01  9.67076979e-01  9.67076982e-01 
 1.81325188e-05  5.93750330e-05  1.80000175e+00  9.58624202e-01  9.67076966e-01  9.67076963e-01 
 1.81525188e-05 -5.80231629e-05  1.79999806e+00  9.58611923e-01  9.67076931e-01  9.67076934e-01 
 1.81725188e-05  5.75829067e-05  1.80000167e+00  9.58625074e-01  9.67076918e-01  9.67076915e-01 
 1.81925188e-05 -5.62585523e-05  1.79999811e+00  9.58613219e-01  9.67076883e-01  9.67076886e-01 
 1.82125188e-05  5.58450826e-05  1.80000159e+00  9.58625951e-01  9.67076870e-01  9.67076867e-01 
 1.82325188e-05 -5.45473964e-05  1.79999816e+00  9.58614510e-01  9.67076836e-01  9.67076838e-01 
 1.82525188e-05  5.41598977e-05  1.80000152e+00  9.58626832e-01  9.67076822e-01  9.67076819e-01 
 1.82725188e-05 -5.28880608e-05  1.79999822e+00  9.58615796e-01  9.67076788e-01  9.67076791e-01 
 1.82925188e-05  5.25257440e-05  1.80000146e+00  9.58627717e-01  9.67076774e-01  9.67076772e-01 
 1.83125188e-05 -5.12789640e-05  1.79999826e+00  9.58617073e-01  9.67076741e-01  9.67076743e-01 
 1.83325188e-05  5.09410654e-05  1.80000139e+00  9.58628604e-01  9.67076727e-01  9.67076724e-01 
 1.83525188e-05 -4.97185759e-05  1.79999831e+00  9.58618346e-01  9.67076693e-01  9.67076696e-01 
 1.83725188e-05  4.94043566e-05  1.80000133e+00  9.58629500e-01  9.67076679e-01  9.67076676e-01 
 1.83925188e-05 -4.82054158e-05  1.79999836e+00  9.58619613e-01  9.67076645e-01  9.67076648e-01 
 1.84125188e-05  4.79141595e-05  1.80000127e+00  9.58630398e-01  9.67076630e-01  9.67076628e-01 
 1.84325188e-05 -4.67380494e-05  1.79999841e+00  9.58620873e-01  9.67076598e-01  9.67076600e-01 
 1.84525188e-05  4.64690625e-05  1.80000122e+00  9.58631300e-01  9.67076582e-01  9.67076580e-01 
 1.84725188e-05 -4.53150880e-05  1.79999845e+00  9.58622126e-01  9.67076550e-01  9.67076552e-01 
 1.84925188e-05  4.50676985e-05  1.80000116e+00  9.58632210e-01  9.67076534e-01  9.67076532e-01 
 1.85125188e-05 -4.39351862e-05  1.79999849e+00  9.58623375e-01  9.67076502e-01  9.67076504e-01 
 1.85325188e-05  4.37087429e-05  1.80000111e+00  9.58633125e-01  9.67076486e-01  9.67076484e-01 
 1.85525188e-05 -4.25970398e-05  1.79999854e+00  9.58624618e-01  9.67076454e-01  9.67076456e-01 
 1.85725188e-05  4.23909110e-05  1.80000106e+00  9.58634045e-01  9.67076439e-01  9.67076437e-01 
 1.85925188e-05 -4.12993852e-05  1.79999858e+00  9.58625852e-01  9.67076407e-01  9.67076408e-01 
 1.86125188e-05  4.11129589e-05  1.80000102e+00  9.58634969e-01  9.67076391e-01  9.67076389e-01 
 1.86325188e-05 -4.00409981e-05  1.79999862e+00  9.58627082e-01  9.67076359e-01  9.67076361e-01 
 1.86525188e-05  3.98736809e-05  1.80000097e+00  9.58635899e-01  9.67076343e-01  9.67076341e-01 
 1.86725188e-05 -3.88206912e-05  1.79999865e+00  9.58628307e-01  9.67076311e-01  9.67076313e-01 
 1.86925188e-05  3.86719074e-05  1.80000093e+00  9.58636837e-01  9.67076295e-01  9.67076293e-01 
 1.87125188e-05 -3.76373133e-05  1.79999869e+00  9.58629527e-01  9.67076264e-01  9.67076265e-01 
 1.87325188e-05  3.75065053e-05  1.80000089e+00  9.58637780e-01  9.67076248e-01  9.67076246e-01 
 1.87525188e-05 -3.64897487e-05  1.79999873e+00  9.58630742e-01  9.67076216e-01  9.67076218e-01 
 1.87725188e-05  3.63763747e-05  1.80000085e+00  9.58638726e-01  9.67076200e-01  9.67076198e-01 
 1.87925188e-05 -3.53769152e-05  1.79999876e+00  9.58631949e-01  9.67076169e-01  9.67076170e-01 
 1.88125188e-05  3.52804506e-05  1.80000081e+00  9.58639675e-01  9.67076152e-01  9.67076150e-01 
 1.88325188e-05 -3.42977635e-05  1.79999879e+00  9.58633150e-01  9.67076121e-01  9.67076122e-01 
 1.88525188e-05  3.42176990e-05  1.80000077e+00  9.58640628e-01  9.67076104e-01  9.67076102e-01 
 1.88725188e-05 -3.32512762e-05  1.79999883e+00  9.58634347e-01  9.67076073e-01  9.67076074e-01 
 1.88925188e-05  3.31871181e-05  1.80000073e+00  9.58641586e-01  9.67076056e-01  9.67076054e-01 
 1.89125188e-05 -3.22364666e-05  1.79999886e+00  9.58635541e-01  9.67076025e-01  9.67076026e-01 
 1.89325188e-05  3.21877359e-05  1.80000070e+00  9.58642549e-01  9.67076008e-01  9.67076006e-01 
 1.89525188e-05 -3.12523779e-05  1.79999889e+00  9.58636729e-01  9.67075977e-01  9.67075978e-01 
 1.89725188e-05  3.12186099e-05  1.80000067e+00  9.58643517e-01  9.67075959e-01  9.67075958e-01 
 1.89925188e-05 -3.02980820e-05  1.79999892e+00  9.58637915e-01  9.67075929e-01  9.67075930e-01 
 1.90125188e-05  3.02788259e-05  1.80000064e+00  9.58644487e-01  9.67075911e-01  9.67075910e-01 
 1.90325188e-05 -2.93726784e-05  1.79999894e+00  9.58639095e-01  9.67075881e-01  9.67075882e-01 
 1.90525188e-05  2.93674972e-05  1.80000061e+00  9.58645461e-01  9.67075864e-01  9.67075862e-01 
 1.90725188e-05 -2.84752950e-05  1.79999897e+00  9.58640270e-01  9.67075834e-01  9.67075835e-01 
 1.90925188e-05  2.84837645e-05  1.80000058e+00  9.58646437e-01  9.67075816e-01  9.67075815e-01 
 1.91125188e-05 -2.76050846e-05  1.79999900e+00  9.58641439e-01  9.67075786e-01  9.67075787e-01 
 1.91325188e-05  2.76267936e-05  1.80000055e+00  9.58647413e-01  9.67075768e-01  9.67075767e-01 
 1.91525188e-05 -2.67612265e-05  1.79999902e+00  9.58642604e-01  9.67075738e-01  9.67075739e-01 
 1.91725188e-05  2.67957757e-05  1.80000052e+00  9.58648394e-01  9.67075720e-01  9.67075719e-01 
 1.91925188e-05 -2.59429243e-05  1.79999905e+00  9.58643765e-01  9.67075691e-01  9.67075691e-01 
 1.92125188e-05  2.59899265e-05  1.80000049e+00  9.58649375e-01  9.67075672e-01  9.67075671e-01 
 1.92325188e-05 -2.51494051e-05  1.79999907e+00  9.58644921e-01  9.67075643e-01  9.67075644e-01 
 1.92525188e-05  2.52084854e-05  1.80000047e+00  9.58650360e-01  9.67075625e-01  9.67075624e-01 
 1.92725188e-05 -2.43799207e-05  1.79999909e+00  9.58646076e-01  9.67075595e-01  9.67075596e-01 
 1.92925188e-05  2.44507141e-05  1.80000044e+00  9.58651350e-01  9.67075577e-01  9.67075576e-01 
 1.93125188e-05 -2.36337438e-05  1.79999911e+00  9.58647226e-01  9.67075548e-01  9.67075548e-01 
 1.93325188e-05  2.37158974e-05  1.80000042e+00  9.58652339e-01  9.67075529e-01  9.67075528e-01 
 1.93525188e-05 -2.29101702e-05  1.79999914e+00  9.58648372e-01  9.67075500e-01  9.67075500e-01 
 1.93725188e-05  2.30033414e-05  1.80000040e+00  9.58653330e-01  9.67075481e-01  9.67075480e-01 
 1.93925188e-05 -2.22085164e-05  1.79999916e+00  9.58649516e-01  9.67075452e-01  9.67075452e-01 
 1.94125188e-05  2.23123725e-05  1.80000037e+00  9.58654327e-01  9.67075433e-01  9.67075432e-01 
 1.94325188e-05 -2.15281193e-05  1.79999918e+00  9.58650657e-01  9.67075404e-01  9.67075405e-01 
 1.94525188e-05  2.16423381e-05  1.80000035e+00  9.58655323e-01  9.67075385e-01  9.67075384e-01 
 1.94725188e-05 -2.08683362e-05  1.79999919e+00  9.58651795e-01  9.67075356e-01  9.67075357e-01 
 1.94925188e-05  2.09926047e-05  1.80000033e+00  9.58656324e-01  9.67075337e-01  9.67075336e-01 
 1.95125188e-05 -2.02285439e-05  1.79999921e+00  9.58652932e-01  9.67075308e-01  9.67075309e-01 
 1.95325188e-05  2.03625588e-05  1.80000031e+00  9.58657326e-01  9.67075289e-01  9.67075289e-01 
 1.95525188e-05 -1.96081374e-05  1.79999923e+00  9.58654066e-01  9.67075261e-01  9.67075261e-01 
 1.95725188e-05  1.97516042e-05  1.80000029e+00  9.58658332e-01  9.67075241e-01  9.67075241e-01 
 1.95925188e-05 -1.90065300e-05  1.79999925e+00  9.58655196e-01  9.67075213e-01  9.67075214e-01 
 1.96125188e-05  1.91591634e-05  1.80000027e+00  9.58659337e-01  9.67075194e-01  9.67075193e-01 
 1.96325188e-05 -1.84231536e-05  1.79999927e+00  9.58656323e-01  9.67075165e-01  9.67075166e-01 
 1.96525188e-05  1.85846768e-05  1.80000026e+00  9.58660344e-01  9.67075146e-01  9.67075145e-01 
 1.96725188e-05 -1.78574559e-05  1.79999928e+00  9.58657449e-01  9.67075118e-01  9.67075118e-01 
 1.96925188e-05  1.80276005e-05  1.80000024e+00  9.58661355e-01  9.67075098e-01  9.67075097e-01 
 1.97125188e-05 -1.73089024e-05  1.79999930e+00  9.58658574e-01  9.67075070e-01  9.67075070e-01 
 1.97325188e-05  1.74874077e-05  1.80000022e+00  9.58662368e-01  9.67075050e-01  9.67075050e-01 
 1.97525188e-05 -1.67769740e-05  1.79999931e+00  9.58659696e-01  9.67075022e-01  9.67075022e-01 
 1.97725188e-05  1.69635874e-05  1.80000021e+00  9.58663380e-01  9.67075002e-01  9.67075002e-01 
 1.97925188e-05 -1.62611677e-05  1.79999933e+00  9.58660815e-01  9.67074974e-01  9.67074974e-01 
 1.98125188e-05  1.64556442e-05  1.80000019e+00  9.58664395e-01  9.67074954e-01  9.67074954e-01 
 1.98325188e-05 -1.57609953e-05  1.79999934e+00  9.58661931e-01  9.67074926e-01  9.67074927e-01 
 1.98525188e-05  1.59630973e-05  1.80000017e+00  9.58665410e-01  9.67074906e-01  9.67074906e-01 
 1.98725188e-05 -1.52759837e-05  1.79999936e+00  9.58663045e-01  9.67074878e-01  9.67074879e-01 
 1.98925188e-05  1.54854806e-05  1.80000016e+00  9.58666427e-01  9.67074858e-01  9.67074858e-01 
 1.99125188e-05 -1.48056740e-05  1.79999937e+00  9.58664158e-01  9.67074830e-01  9.67074831e-01 
 1.99325188e-05  1.50223423e-05  1.80000015e+00  9.58667446e-01  9.67074810e-01  9.67074810e-01 
 1.99525188e-05 -1.43496207e-05  1.79999938e+00  9.58665268e-01  9.67074783e-01  9.67074783e-01 
 1.99725188e-05  1.45732439e-05  1.80000013e+00  9.58668465e-01  9.67074762e-01  9.67074762e-01 
 1.99925188e-05 -1.39073925e-05  1.79999939e+00  9.58666376e-01  9.67074735e-01  9.67074735e-01 
 2.00125188e-05  1.41377599e-05  1.80000012e+00  9.58669487e-01  9.67074715e-01  9.67074714e-01 
 2.00325188e-05 -1.34785708e-05  1.79999941e+00  9.58667484e-01  9.67074687e-01  9.67074687e-01 
 2.00525188e-05  1.37154785e-05  1.80000011e+00  9.58670509e-01  9.67074667e-01  9.67074666e-01 
 2.00725188e-05 -1.30627494e-05  1.79999942e+00  9.58668589e-01  9.67074639e-01  9.67074640e-01 
 2.00925188e-05  1.33059997e-05  1.80000009e+00  9.58671533e-01  9.67074619e-01  9.67074619e-01 
 2.01000000e-05 -1.23312833e-05  1.79999944e+00  9.58669392e-01  9.67074607e-01  9.67074607e-01 
 2.01020000e-05  1.09114860e-06  1.80000528e+00  9.58670598e-01  9.67074677e-01  9.67074675e-01 
 2.01060000e-05  2.06188837e-06  1.80000817e+00  9.58670809e-01  9.67074678e-01  9.67074677e-01 
 2.01140000e-05  1.17859450e-06  1.80000662e+00  9.58670951e-01  9.67074676e-01  9.67074676e-01 
 2.01300000e-05 -2.66668510e-05  1.79990414e+00  9.58670385e-01  9.67073434e-01  9.67073448e-01 
 2.01463146e-05 -1.79658886e-05  1.79966845e+00  9.58113496e-01  9.66437131e-01  9.66500760e-01 
 2.01466677e-05  5.44067037e-06  1.79955563e+00  9.58135242e-01  9.66579736e-01  9.66639007e-01 
 2.01473739e-05  1.71659759e-04  1.79929525e+00  9.58340532e-01  9.67499875e-01  9.66658228e-01 
 2.01484974e-05  1.60976149e-03  1.80069974e+00  9.58953269e-01  9.68476182e-01  9.63290381e-01 
 2.01496494e-05 -4.92495915e-04  1.79985681e+00  9.59946087e-01  9.68119361e-01  9.61340472e-01 
 2.01508486e-05  5.84895247e-04  1.79834873e+00  9.60259267e-01  9.67887978e-01  9.60898825e-01 
 2.01521006e-05 -4.90354926e-04  1.79781848e+00  9.59274836e-01  9.67762505e-01  9.59672095e-01 
 2.01535545e-05  4.07795269e-04  1.79737610e+00  9.59254317e-01  9.67735959e-01  9.58831674e-01 
 2.01555647e-05 -3.48382240e-04  1.79723167e+00  9.59174646e-01  9.67658845e-01  9.57309138e-01 
 2.01595851e-05  3.23261223e-04  1.79679133e+00  9.59234808e-01  9.67630788e-01  9.54950867e-01 
 2.01662131e-05 -3.06474604e-04  1.79672048e+00  9.59086000e-01  9.67568181e-01  9.51231538e-01 
 2.01782721e-05  2.99694143e-04  1.79647524e+00  9.59179569e-01  9.67579191e-01  9.46119004e-01 
 2.01982721e-05 -2.93320895e-04  1.79654766e+00  9.59074867e-01  9.67551761e-01  9.40012437e-01 
 2.02000000e-05  2.41943972e-04  1.79640208e+00  9.59161723e-01  9.67575265e-01  9.39731938e-01 
 2.02020000e-05  1.09872952e-05  1.79645558e+00  9.59127069e-01  9.67563653e-01  9.39268940e-01 
 2.02060000e-05 -1.00392336e-05  1.79644531e+00  9.59123610e-01  9.67563075e-01  9.38468503e-01 
 2.02140000e-05  1.00669874e-05  1.79642351e+00  9.59125681e-01  9.67562732e-01  9.37081754e-01 
 2.02300000e-05 -9.55824842e-06  1.79638635e+00  9.59123236e-01  9.67561627e-01  9.34968553e-01 
 2.02500000e-05  9.83797041e-06  1.79634333e+00  9.59125090e-01  9.67561155e-01  9.33241709e-01 
 2.02700000e-05 -9.29977345e-06  1.79630609e+00  9.59123397e-01  9.67560488e-01  9.32174293e-01 
 2.02900000e-05  9.62392388e-06  1.79626951e+00  9.59125457e-01  9.67560446e-01  9.31518089e-01 
 2.03100000e-05 -9.06222696e-06  1.79623628e+00  9.59124163e-01  9.67560043e-01  9.31110723e-01 
 2.03300000e-05  9.40458813e-06  1.79620216e+00  9.59126239e-01  9.67560155e-01  9.30861595e-01 
 2.03500000e-05 -8.83553504e-06  1.79617049e+00  9.59125139e-01  9.67559849e-01  9.30705447e-01 
 2.03700000e-05  9.18612349e-06  1.79613731e+00  9.59127179e-01  9.67560017e-01  9.30611362e-01 
 2.03900000e-05 -8.61581240e-06  1.79610623e+00  9.59126181e-01  9.67559748e-01  9.30550948e-01 
 2.04100000e-05  8.97084299e-06  1.79607341e+00  9.59128188e-01  9.67559935e-01  9.30515943e-01 
 2.04300000e-05 -8.40155711e-06  1.79604258e+00  9.59127241e-01  9.67559681e-01  9.30492035e-01 
 2.04500000e-05  8.75958569e-06  1.79600988e+00  9.59129224e-01  9.67559874e-01  9.30479543e-01 
 2.04700000e-05 -8.19216832e-06  1.79597914e+00  9.59128303e-01  9.67559628e-01  9.30469565e-01 
 2.04900000e-05  8.55263472e-06  1.79594650e+00  9.59130274e-01  9.67559820e-01  9.30465646e-01 
 2.05100000e-05 -7.98738187e-06  1.79591583e+00  9.59129364e-01  9.67559578e-01  9.30460992e-01 
 2.05300000e-05  8.35005777e-06  1.79588322e+00  9.59131331e-01  9.67559769e-01  9.30460329e-01 
 2.05500000e-05 -7.78706267e-06  1.79585259e+00  9.59130422e-01  9.67559531e-01  9.30457717e-01 
 2.05700000e-05  8.15183971e-06  1.79581999e+00  9.59132390e-01  9.67559720e-01  9.30458285e-01 
 2.05900000e-05 -7.59111721e-06  1.79578939e+00  9.59131480e-01  9.67559484e-01  9.30456462e-01 
 2.06100000e-05  7.95793560e-06  1.79575681e+00  9.59133450e-01  9.67559671e-01  9.30457487e-01 
 2.06300000e-05 -7.39947097e-06  1.79572622e+00  9.59132538e-01  9.67559437e-01  9.30455977e-01 
 2.06500000e-05  7.76828575e-06  1.79569365e+00  9.59134510e-01  9.67559622e-01  9.30457166e-01 
 2.06700000e-05 -7.21205113e-06  1.79566308e+00  9.59133597e-01  9.67559390e-01  9.30455787e-01 
 2.06900000e-05  7.58282422e-06  1.79563052e+00  9.59135567e-01  9.67559573e-01  9.30457026e-01 
 2.07100000e-05 -7.02878609e-06  1.79559997e+00  9.59134655e-01  9.67559343e-01  9.30455708e-01 
 2.07300000e-05  7.40148135e-06  1.79556743e+00  9.59136624e-01  9.67559524e-01  9.30456955e-01 
 2.07500000e-05 -6.84960554e-06  1.79553690e+00  9.59135717e-01  9.67559297e-01  9.30455672e-01 
 2.07700000e-05  7.22418598e-06  1.79550437e+00  9.59137679e-01  9.67559475e-01  9.30456911e-01 
 2.07900000e-05 -6.67443614e-06  1.79547387e+00  9.59136779e-01  9.67559250e-01  9.30455653e-01 
 2.08100000e-05  7.05086587e-06  1.79544135e+00  9.59138735e-01  9.67559426e-01  9.30456877e-01 
 2.08300000e-05 -6.50320630e-06  1.79541087e+00  9.59137845e-01  9.67559203e-01  9.30455639e-01 
 2.08500000e-05  6.88144770e-06  1.79537837e+00  9.59139787e-01  9.67559377e-01  9.30456847e-01 
 2.08700000e-05 -6.33584189e-06  1.79534789e+00  9.59138910e-01  9.67559157e-01  9.30455628e-01 
 2.08900000e-05  6.71585832e-06  1.79531540e+00  9.59140841e-01  9.67559329e-01  9.30456818e-01 
 2.09100000e-05 -6.17226849e-06  1.79528494e+00  9.59139977e-01  9.67559110e-01  9.30455617e-01 
 2.09300000e-05  6.55402490e-06  1.79525246e+00  9.59141889e-01  9.67559280e-01  9.30456790e-01 
 2.09500000e-05 -6.01241461e-06  1.79522203e+00  9.59141040e-01  9.67559064e-01  9.30455607e-01 
 2.09700000e-05  6.39587436e-06  1.79518957e+00  9.59142934e-01  9.67559231e-01  9.30456763e-01 
 2.09900000e-05 -5.85620742e-06  1.79515914e+00  9.59142106e-01  9.67559017e-01  9.30455597e-01 
 2.10100000e-05  6.24133261e-06  1.79512668e+00  9.59143983e-01  9.67559182e-01  9.30456735e-01 
 2.10300000e-05 -5.70357137e-06  1.79509628e+00  9.59143174e-01  9.67558970e-01  9.30455587e-01 
 2.10500000e-05  6.09032843e-06  1.79506385e+00  9.59145031e-01  9.67559134e-01  9.30456708e-01 
 2.10700000e-05 -5.55443677e-06  1.79503346e+00  9.59144242e-01  9.67558924e-01  9.30455576e-01 
 2.10900000e-05  5.94278781e-06  1.79500104e+00  9.59146077e-01  9.67559085e-01  9.30456681e-01 
 2.11100000e-05 -5.40873039e-06  1.79497066e+00  9.59145308e-01  9.67558877e-01  9.30455566e-01 
 2.11300000e-05  5.79863962e-06  1.79493824e+00  9.59147122e-01  9.67559036e-01  9.30456654e-01 
 2.11500000e-05 -5.26638013e-06  1.79490788e+00  9.59146378e-01  9.67558830e-01  9.30455556e-01 
 2.11700000e-05  5.65781410e-06  1.79487549e+00  9.59148167e-01  9.67558988e-01  9.30456627e-01 
 2.11900000e-05 -5.12731763e-06  1.79484513e+00  9.59147441e-01  9.67558783e-01  9.30455545e-01 
 2.12100000e-05  5.52023977e-06  1.79481275e+00  9.59149207e-01  9.67558939e-01  9.30456600e-01 
 2.12300000e-05 -4.99147009e-06  1.79478242e+00  9.59148506e-01  9.67558737e-01  9.30455534e-01 
 2.12500000e-05  5.38584922e-06  1.79475007e+00  9.59150251e-01  9.67558890e-01  9.30456573e-01 
 2.12700000e-05 -4.85877182e-06  1.79471977e+00  9.59149574e-01  9.67558690e-01  9.30455523e-01 
 2.12900000e-05  5.25457144e-06  1.79468743e+00  9.59151296e-01  9.67558842e-01  9.30456546e-01 
 2.13100000e-05 -4.72915525e-06  1.79465712e+00  9.59150641e-01  9.67558643e-01  9.30455512e-01 
 2.13300000e-05  5.12634171e-06  1.79462479e+00  9.59152337e-01  9.67558793e-01  9.30456519e-01 
 2.13500000e-05 -4.60255094e-06  1.79459450e+00  9.59151704e-01  9.67558596e-01  9.30455501e-01 
 2.13700000e-05  5.00109319e-06  1.79456219e+00  9.59153377e-01  9.67558744e-01  9.30456493e-01 
 2.13900000e-05 -4.47889646e-06  1.79453191e+00  9.59152769e-01  9.67558549e-01  9.30455489e-01 
 2.14100000e-05  4.87876060e-06  1.79449961e+00  9.59154419e-01  9.67558696e-01  9.30456466e-01 
 2.14300000e-05 -4.35812476e-06  1.79446934e+00  9.59153836e-01  9.67558503e-01  9.30455478e-01 
 2.14500000e-05  4.75928041e-06  1.79443706e+00  9.59155463e-01  9.67558647e-01  9.30456440e-01 
 2.14700000e-05 -4.24017419e-06  1.79440680e+00  9.59154903e-01  9.67558456e-01  9.30455466e-01 
 2.14900000e-05  4.64258978e-06  1.79437453e+00  9.59156504e-01  9.67558598e-01  9.30456414e-01 
 2.15100000e-05 -4.12498052e-06  1.79434430e+00  9.59155966e-01  9.67558409e-01  9.30455455e-01 
 2.15300000e-05  4.52862583e-06  1.79431205e+00  9.59157542e-01  9.67558550e-01  9.30456388e-01 
 2.15500000e-05 -4.01248477e-06  1.79428182e+00  9.59157028e-01  9.67558362e-01  9.30455443e-01 
 2.15700000e-05  4.41733033e-06  1.79424959e+00  9.59158583e-01  9.67558501e-01  9.30456362e-01 
 2.15900000e-05 -3.90262574e-06  1.79421939e+00  9.59158090e-01  9.67558315e-01  9.30455432e-01 
 2.16100000e-05  4.30864191e-06  1.79418718e+00  9.59159621e-01  9.67558452e-01  9.30456336e-01 
 2.16300000e-05 -3.79534457e-06  1.79415699e+00  9.59159151e-01  9.67558268e-01  9.30455420e-01 
 2.16500000e-05  4.20250316e-06  1.79412482e+00  9.59160658e-01  9.67558404e-01  9.30456310e-01 
 2.16700000e-05 -3.69058599e-06  1.79409463e+00  9.59160211e-01  9.67558221e-01  9.30455408e-01 
 2.16900000e-05  4.09885585e-06  1.79406245e+00  9.59161694e-01  9.67558355e-01  9.30456285e-01 
 2.17100000e-05 -3.58828885e-06  1.79403229e+00  9.59161270e-01  9.67558174e-01  9.30455396e-01 
 2.17300000e-05  3.99764477e-06  1.79400013e+00  9.59162733e-01  9.67558307e-01  9.30456259e-01 
 2.17500000e-05 -3.48840134e-06  1.79396997e+00  9.59162330e-01  9.67558127e-01  9.30455384e-01 
 2.17700000e-05  3.89881613e-06  1.79393784e+00  9.59163768e-01  9.67558258e-01  9.30456234e-01 
 2.17900000e-05 -3.39086831e-06  1.79390769e+00  9.59163387e-01  9.67558080e-01  9.30455372e-01 
 2.18100000e-05  3.80231420e-06  1.79387557e+00  9.59164804e-01  9.67558209e-01  9.30456209e-01 
 2.18300000e-05 -3.29563650e-06  1.79384543e+00  9.59164444e-01  9.67558033e-01  9.30455360e-01 
 2.18500000e-05  3.70808793e-06  1.79381332e+00  9.59165839e-01  9.67558161e-01  9.30456184e-01 
 2.18700000e-05 -3.20265329e-06  1.79378319e+00  9.59165503e-01  9.67557986e-01  9.30455347e-01 
 2.18900000e-05  3.61608486e-06  1.79375110e+00  9.59166876e-01  9.67558112e-01  9.30456159e-01 
 2.19100000e-05 -3.11186757e-06  1.79372099e+00  9.59166560e-01  9.67557939e-01  9.30455335e-01 
 2.19300000e-05  3.52625505e-06  1.79368892e+00  9.59167909e-01  9.67558064e-01  9.30456134e-01 
 2.19500000e-05 -3.02323048e-06  1.79365882e+00  9.59167614e-01  9.67557892e-01  9.30455322e-01 
 2.19700000e-05  3.43854951e-06  1.79362677e+00  9.59168945e-01  9.67558015e-01  9.30456110e-01 
 2.19900000e-05 -2.93669304e-06  1.79359669e+00  9.59168670e-01  9.67557845e-01  9.30455310e-01 
 2.20100000e-05  3.35291798e-06  1.79356465e+00  9.59169980e-01  9.67557966e-01  9.30456085e-01 
 2.20300000e-05 -2.85220600e-06  1.79353457e+00  9.59169726e-01  9.67557798e-01  9.30455297e-01 
